value,count
"Dupeux, Jacques",34
"Dupeux, Pierre",34
"Dupeyrat, Martin",2
"Dupin, Guilleaume",2
"Dupon, Jean",2
"Dupons, Jean",2
"Dupre, Jean",2
"Dupré, Jean",16
"Dupuy, Jacques",14
"Dupuy, Jaques",6
"Dupuy, Jean",34
"Dupuy, Pierre",14
"Duqué, Louis",2
"Durand, Jean",5
"Durand, Noel",4
"Durand, Noël",16
"Durand, Pierre",2
"Durbreuil, Pierre",2
"Dusel <fils>, Francois",2
"Dusel, Francois",2
"Dutour, Jean",2
"Dutour, Louis",4
"Duvert, Jean",2
"Duyon, Jacques",2
"Déaux, Charles",2
"Démion, Louis",2
"Dépoix, Pierre",2
"D’Alirac, Yves",2
"D’Amigny, Gaspart",2
"D’Anio, Goussant",2
"D’Auté, George",2
"D’Eau, Charles",4
"D’amour, Jean",2
"Edward, Guillaume",2
"Elie, Louis",34
"Elleret, Ellis",3
"Ellertsen, Ellert",2
"Ellie, Louis",4
"Eloi, Cantain",2
"Eloi, Gabriel",2
"Eloy, Gabriel",6
"Elsdon, John",4
"Emeris, Jean",2
"Eon, Francois",6
"Erichsen, Peters",2
"Ermange, Julien",2
"Ernaud, Olivier",2
"Etienne, Jacques",10
"Etienne, Jaques",4
"Etienne, Jean",13
"Etienne, Philipe",12
"Etienne, Philippe",20
"Etiénne, Jean",2
"Ety, Louis",2
"Eutrope, Roger",1
"Evans, Ellis",2
"Ezano, Jean",2
"Faguet, Joseph",2
"Famelin, Jean François",2
"Fane, Jacob",2
"Fardeau, Etienne",2
"Fardel, Etienne",2
"Fardel, Joesph",6
"Fardel, Roland",2
"Fardelle, Jean",5
"Fardet, Joachim",2
"Farnel, Guillaume",2
"Fassouliere, Mathieu Augustin",2
"Faten, Pierre",2
"Fatin, Pierre",10
"Fauconnet, Jaques",2
"Fauconnet, Jean",2
"Faue, Jacob",2
"Faurestier, Martin",2
"Faverau, Jacques",2
"Favien, Joseph Jaques Honoré",2
"Faviér, Nicolas",2
"Favreau, Jacques",10
"Favreau, Jaques",6
"Favvkner, Michel",2
"Fayard, Jacques",2
"Fayard, Jean",6
"Fayeaux, Pierre",2
"Fayer, Yves",2
"Fayet, Jean Yves",2
"Fayet, Yves",2
"Feas, Nicolas",6
"Fedeau, Etienne",4
"Fekeklok, Jan",2
"Feniou, Guillaume",4
"Fennaud, Guillaume",4
"Fenneau, Guillaume",2
"Fenneaud, Guilliaume",2
"Fenuau, Guillaume",4
"Fenuau, Guilleaume",2
"Fenuaud, Guillaume",6
"Feraud, Guillaume",2
"Feret, André",7
"Feret, Francois",2
"Feret, François",2
"Fermie, François",4
"Fermier, François",16
"Fernaud, Guillaume",2
"Ferneye, François",2
"Ferraud, François",2
"Ferre, François",2
"Ferrel, Francois",2
"Ferret, Andret",2
"Ferret, André",42
"Ferret, Francois",32
"Ferret, François",52
"Ferret, Pierre",10
"Ferru, Jacque",10
"Ferru, Jacques",6
"Ferru, Jaques",2
"Ferrue, Jacques",4
"Ferrues, Jacques",2
"Ferrél, Francois",2
"Feydeau, Estienne",2
"Feydeau, Etienne",18
"Feykesklok, Jean",2
"Fichet, Etienne",4
"Fief de Hache, Pierre",4
"Fillaud, Vincent",2
"Filloux, Jean",2
"Fleffans, Michel",2
"Flenneke, Pierre",2
"Fleurisson, François",2
"Fleurisson, Michel",42
"Fleurisson, Michél",4
"Fleurisson, Nicolas",36
"Fleury, Jean Pierre",2
"Fleury, Joséph",2
"Fleury, Nicolas",4
"Fleussan, Etienne",2
"Floc, Simon",2
"Floch, Jean",4
"Floch, Jullien",2
"Flock, Jean",2
"Flour, Mattieue",2
"Flourr, Matieu",2
"Floury, Nicolas",2
"Fober, André",2
"Foconnet, Jean",2
"Folange, Joseph",2
"Folkerts, Gorge",2
"Follange, Francois Jean",2
"Follange, Joseph",2
"Follange, Yves",4
"Follanger, Yves",2
"Follanges, Yves",2
"Follet, François",2
"Follet, Jacques",4
"Fontaine, Philippe",2
"Foppes, Aime",2
"Foppes, Anne",2
"Forcin, Francois",2
"Forget, Etienne",2
"Forster, Thomas",2
"Fort, Pierre",2
"Foss, Keming",2
"Foucaud, Fidéle",2
"Foucaud, Louis",8
"Foucher, Jacques",6
"Fouet, Charle",2
"Fouet, Charles",6
"Fourchér, Jacques",1
"Fourneau, Joseph",4
"Fournier, Charles",4
"Fournier, Jean",62
"Fourniér, Jean",2
"Fourre, Luc",2
"Fouré, Luc",6
"Fradel, André",2
"Frader, André",2
"Fradet, Estienne",8
"Fradet, Estiénne",2
"Fragneau, Francois",12
"Fragneau, François",14
"Fragneaud, François",6
"Fraignaud, Francois",3
"Fraigneau, Francois",2
"Fraineau, Maixant",1
"Francois, Jean",4
"Francois, Jean Baptiste",10
"François, Jean Baptiste",4
"Fravaleau, Jean",2
"Fravallo, Jean",2
"Fravalo, Jean",10
"Fravraud, Jacque",2
"Freconeau, Pierre",1
"Frenchen, Dittuff",2
"Frezel, Benjamin",2
"Friau, Henry",2
"Friazau, François",2
"From, Borre",2
"Fromant, Jean Henry",1
"Fruasson, Estienne",2
"Fréderick, Carl",2
"Furts, Pierre",2
"Fuyard, Jean",2
"Féneau, Guillaume",4
"Gabarel, Pierre",2
"Gabarit, Aubin",2
"Gabarit, Pierre",2
"Gaborit, Aubin",7
"Gaborit, Jacques",1
"Gaborit, Jean",1
"Gaborit, Pierre",1
"Gadebare, Jean Nicolas",2
"Gagné, Jean Baptiste",1
"Gagné, Pierre Henry",1
"Gaillard, Louis",6
"Gaillet, Joseph",2
"Gallais, Pierre Thomas",4
"Gallais, Yves",6
"Gallesen, Enert",2
"Galteau, Antoine Leonard",4
"Galteau, Antoine Léonard",6
"Gamain, Jean Baptiste",6
"Gamezan, Nicolas",2
"Ganachant, Charles",2
"Ganachaud, Charles",2
"Ganacheau, Charles",2
"Gandouin, François",2
"Gantier, Jean",10
"Garadet, Jacque",2
"Garin, Francois",1
"Garnau, Pierre",2
"Garnaud, Pierre",22
"Garneaud, Pierre",2
"Garnier, Charles",2
"Garnier, Francois",2
"Garnier, Henri Jean",2
"Garnier, Henry Jean",2
"Garnier, Joseph",2
"Garteneau, Jean Pierre",2
"Gasteau, Antoine Leonard",4
"Gasteau, Antoine Léonard",2
"Gastineau, Pierre",2
"Gateau, Léonard",2
"Gatineau, Pierre",7
"Gattebeur, Nicolas",2
"Gaudebert, Tanguy",2
"Gauden, Michel",2
"Gaudin, Michel",14
"Gaudremeau, Alexandre",4
"Gaurier, André",26
"Gaurier, Olivier",22
"Gauries, André",2
"Gauriér, Oliviér",2
"Gaurry, Simon",4
"Gaury, Simon",26
"Gautier, Charles Baromée",2
"Gautier, Jacques",2
"Gautier, Jaques",10
"Gautier, Jean",6
"Gautier, Pierre",1
"Gautiér, Jacques",2
"Gautiér, Jaques",4
"Gautreau, Piérre",1
"Gautronneau, Louis",2
"Gauzier, Olivier",2
"Gavier, Olivier",2
"Gawlorp, George",2
"Gawthorp, George",2
"Gayét, Jean",2
"Gazin, Pierre",1
"Gazon, Jean",1
"Geanesin, Nicolas",2
"Geaud, Louis",4
"Geay, Mathurin",1
"Geay, Nicolas",11
"Geay, Nicollas",2
"Gefflot, Francois",4
"Gefflot, Joseph",4
"Gefflot, Michel",8
"Gelte, Hendrick",2
"Gendron, François",4
"Gendron, Hervé",6
"Gendron, Jean",32
"Gendron, Pierre",20
"Gendron, Pierre <Fils>",4
"Gendron, Pierre <Père>",2
"Gendrou, Pierre <Père>",2
"Geneau, Louis",3
"Genieux, Pierre Etienne",2
"Genioux, Pierre Etienne",2
"Genit, Francois",2
"Genomard, Alexis",2
"Gensaux, Louis",3
"Geoffoy, Gabriel",4
"Geoffreau, Francois",4
"Geoffreau, Pierre",2
"Geoffrois, Gabriel",4
"Geoffroy, Gabriel",14
"Geolier, Sebastien",2
"Geolier, Sébastien",2
George,2
"George, Antoine",1
"George, Francois",1
"Georges, Gabriel",4
"Georget, Noel",2
"Geraud, Jaques",2
"Geray, Nicolas",2
"Gerdes, Mattias",2
"Gerdron, Hervé",2
"Geriet, Nicolas",2
"Germon, Charles",12
"Gernon, Charle",2
"Gerzon, Pierre",1
"Gesclot, François",2
"Gesflot, Pierre",2
"Gibaud, Etienne",3
"Gibeau, Etienne",6
"Gibeaud, Etienne",8
"Gibert, Louis",2
"Giffard, Nicolas",2
"Giffare, Pierre",2
"Gilberd, Charles",2
"Gilbert, Charles",31
"Gilbert, Jean",2
"Gilbert, Louis",2
"Gilbért, Jean",2
"Gildas, Grandjean",2
"Gilier, André",1
"Gillard, George",4
"Gille, Jean",2
"Ginieux, Etienne",2
"Ginieux, Pierre",2
"Ginieux, Pierre Etienne",8
"Girand, Joachim",3
"Girard, André",9
"Girard, Daniel",20
"Girard, Jacques Daniel",28
"Girard, Jacques Danniel",2
"Girard, Pierre",2
"Giraud, Jacques",2
"Giraud, Joachim",2
"Giraud, Pierre",8
"Giron, Charles",2
"Gizel, René",2
"Glajan, Julien",3
"Glajean, Julien",2
"Gloahec, Francois",2
"Gnon, Pierre",2
"Goalin, Joachim",4
"Goboiet, Aubin",2
"Gochel, Turus",2
"Godebert, Tanguy",2
"Godebit, Jean Baptiste",2
"Godebit, Jean Pierre",2
"Godebért, Tanguy",2
"Godefrein, René",2
"Godefrin, René",6
"Goguet, René",4
"Goibel, Joachim",2
"Goitse, Tierces",2
"Gollias, Joseph",2
"Goly, Gabriel",2
"Gondre, Jean",2
"Gondré, Jean",2
"Gonhard, Joseph",2
"Gonidec, Jean",4
"Gont, Nicolaas",2
"Gonzard, Jean Mathieu",2
"Gordon, Pierre",2
"Gosselin, Francois",2
"Gosselin, François",2
"Goterneau, Jacques",4
"Goucher, Jean",2
"Goudremeau, Alexandre",2
"Gougec, René",2
"Gougonet, René",2
"Gouguec, Réné",2
"Gouguet, René",2
"Gougé, Pierre",2
"Gouhas, Joseph",1
"Gouin, Honoré Alexandre",3
"Goulias, Joseph",8
"Goulven, Julien",2
"Gourand, Jean",2
"Gouraud, Jean",4
"Gourrand, Jean",2
"Gourraud, Jean",4
"Gousard, Jean Mathieu",2
"Goutiér, Charles Boromé",2
"Gouzard, Jean Mathieu",1
"Gouzen, Pierre",2
"Gouzer, Jean Baptiste",2
"Gouzer, Jean Mathieu",1
"Gouzer, Pierre",2
"Gouzer, René",6
"Gouzer, Réné",2
"Gouzet, Pierre",2
"Gouzeu, Jean",2
"Gower, Robert",2
"Grahain, François",2
"Graisseau, Jean Baptiste",2
"Gramace, Guillaume",2
"Grandjean, Gilbas",2
"Grandjean, Gildas",3
"Graneau, Guillaume",6
"Graneaud, Guillaume",2
"Grange, Jean Sauriac",2
"Grange, Jean Sirial",2
"Granger, Jean Sirial",2
"Grassineau, Pierre",14
"Grassiot, Jean",5
"Gratien, Jean",2
"Graveau, Jacque",2
"Graveraud, Jaques",2
"Gravereau, Jacques",8
"Gravereau, Jaques",2
"Graves, William",2
"Gravreau, Jacques",2
"Gray, Nicolas",10
"Grealhead, Thomas",2
"Greathead, Thomas",2
"Grelet, Jean Louis",2
"Grellet, Louis",2
"Greneau, Francois",2
"Greneau, François",2
"Grenier, Francois",2
"Grenon, Jean",22
"Grenon, Louis",32
"Grenon, Pierre",32
"Grert, Barent",2
"Gresseau, Francois",10
"Gresseau, Jean Baptiste",6
"Grevoin, Pierre",1
"Grevoir, Pierre",1
"Griffiths, Isaac",2
"Grillard, Joachim",2
"Grissard, Thomas",2
"Grist, John",2
"Groffroi, Gabriel",2
"Groizard, Jacques",13
"Gronéc, Alexis",2
"Groos, Willam Christensim",2
"Grosier, Bonneavanture",2
"Grossin, Pierre",2
"Gruchy, Jean",2
"Grulloux, Ollivier",2
"Grénier, Francois",2
"Grénon, Jean",4
"Grénon, Pierre",2
"Guchenard, Pierre",3
"Guegan, Francois",2
"Guegan, François",2
"Guegan, Guerin Marie",2
"Guegan, Joseph",2
"Gueguan, Francois",2
"Gueguan, Joseph",2
"Gueguan, Mathurin",2
"Gueguan, Yves Pierre",2
"Gueguen, Jullien",2
"Guelle, Jean",6
"Guelses, Tierses",2
"Guen, Michel",2
"Guenezeau, Nicolas",2
"Guerin, Honoré",2
"Guerin, J. P.",2
"Guerin, Jean Pierre",2
"Guerin, Pierre",8
"Guernic, Guillaume",4
"Guerre, René",2
"Guerrin, Jean",2
"Guerrin, Jean Pierre",2
"Guerrin, Pierre Alexis",2
"Guerré, Charles",2
"Guerré, Pierre",8
"Guerys, Jacques Pierre",2
"Guezel, René",2
"Guezenec, Pierre",4
"Guguen, Jullien",4
"Guguen, Pierre",4
"Guguen, Pierre Marie",2
"Guibél, Jean Jaques",2
"Guignard, Gabriel",20
"Guignard, Jacques",2
"Guigner, Louis",14
Guignier,2
"Guignier, Gabriel",2
"Guignier, Louis",8
"Guigné, Jean",9
"Guiguier, Louis",2
"Guilbaud, Pierre",32
"Guilbeau, Pierre",4
"Guildic, Mathurin",2
"Guilhaume, Jullien",2
"Guillam, François",2
"Guillam, Pierre",2
"Guillame, Pierre",2
"Guillane, Jean François",2
"Guillans, Jean François",2
"Guillau, Pierre",2
"Guillaume, Jean François",4
"Guillaume, Jullien",4
"Guillaur, Jean François",2
"Guillaus, Jean François",2
"Guillebaud, Pierre",6
"Guillebeaud, Pierre",2
"Guillement, Honoré",1
"Guillet, Anthoin",2
"Guillet, Antoine",4
"Guillevec, Gregoire",2
"Guillevic, Gregoire",2
"Guillevic, Martin",2
"Guillevie, Grégoire",3
"Guillevin, Charles",2
"Guillevry, Grégoire",2
"Guillon, Louis",2
"Guillon, Ollivier",2
"Guilloux, Pierre",2
"Guiloit, Grégoire",1
"Guilvit, Gregoire",8
"Guimard, Gabriel",2
"Guinard, Gabriel",2
"Guinet, Francois",2
"Guiniard, Gabriel",22
"Guinier, Gabriel",4
"Guinier, Louis",6
"Guiné, André",4
"Guiné, René",8
"Guiné, Renée",2
"Guiomard, Alexis",2
"Guismard, Aléxis",2
"Guisteau, Pierre",2
"Guittel, Antoine",2
"Guittoneau, Jean",1
"Guivoron, Jean",2
"Gurchy, Jean",2
"Gurdum, A. C.",2
"Gurig, Pierre",2
"Guyer, Jean",2
"Guyon, Jean",2
"Guyon, Pierre",1
"Guzon, Pierre",2
"Guéguan, Guerin Marie",2
"Guénesan, Nicolas",2
"Guénézeau, Nicolas",2
"Guérin, Jean-Pierre",4
"Guérin, Pierre",14
"Guérin, Pierre Aléxis",2
"Guérin, Robért",2
"Guérraud, Oliviér",2
"Guérré, Pierre",6
"Guéré, Pierre",2
"Gynter, Ole",2
"Géant, Louis",4
"Génieux, Pierre Etienne",3
"Hagues, Louis Dominique",2
"Halwersen, Jan",2
"Han Cooper, Jonas",2
"Hancono, Guillaume",2
"Hand, Jean Marc",2
"Hanja, Teche",2
"Hansen, Cristian",2
"Hanses, Pieter",2
"Harding, John",2
"Hardouin, Etienne",2
"Haridsteffe, Andreasse",2
"Haringthon, V.",2
"Harke, Paul",2
"Harke, Paule",2
"Harry, Jean",1
"Harvis, Simon",2
"Hase, Patrick",2
"Haubert, Francois",2
"Haumet, Alexandre",2
"Haute, Jean Louis",2
"Hayraud, Jacques",2
"Heberd, Francois",2
"Hebert, Jacques",2
"Helaire, Thomas",2
"Heloury, Nicolas Francois",2
"Hemon, Joseph",4
"Hemon, René",2
"Hemond, Joseph",2
"Hemont, Joseph",4
"Hemont, René",2
"Henderson, William",2
"Henri, Pierre",1
"Henry, Thomas",2
"Heraud, Antoine",6
"Heraud, Jacques",2
"Heraud, Jean",4
"Herault, Antoine",2
"Heriau, Jacque Honoré",2
"Heriaud, Jacques Honoré",4
"Herman, Joseph",2
"Hermay, Nicolas",2
"Hernon, Jean",1
"Heronneau, André",13
"Heronneaud, André",2
"Heroux, Germain",2
"Herve, Corneille",2
"Hervieux, Jacques Nicolas",2
"Hervieux, Jean Nicolas",4
"Hervié, Joseph",2
"Hervé, Corneil",2
"Hervé, Corneille",10
"Hervé, Nicolas",4
"Hiddes, Cornelis",2
"Hilairet, Thomas",2
"Hinduiling, Israel",2
"Hohet, Jens",2
"Holst, Jens",2
"Homet, Alexandre",2
"Homont, Guillaume",2
"Homsne, Jacob",2
"Honel, Jean",2
"Hooper, Robert",2
"Horckers, Naine",2
"Horswill, John",2
"Hoskfile, Joh Hains",2
"Hostaig, Francois",2
"Hostain, Francois",2
"Houel, Jean Baptiste",2
"Houwe, Jean",2
"How, Jean",4
"How, John",2
"How, Thomas",4
"Howe, Jean",2
"Howland, Joseph",2
"Hoyer, Hendrick",2
"Hude, Charles Francois",2
"Hude, Denis",6
"Hudes, Denis",6
"Hudit, Jean",2
"Hungerfort, George Hunge",2
"Hurtaux, Pierre",4
"Hébert, Antoine",2
"Hébert, Jaques",2
"Hémon, Jean",2
"Hémon, Joseph",2
"Héraud, Antoine",2
"Héraud, Jean",10
"Hérault, Antoine",1
"Héronneau, André",14
"Héroute, Jean Baptiste",2
"Illairet, Thomas",2
"Imbert, Jean",10
"Isreau, René",2
"Ivircé, Claas",2
"Jacob, Julien",2
"Jacobs, Foppe",2
"Jacqueneau, Etienne",12
"Jacqueneaud, Etienne",2
"Jacquereau, Etienne",2
"Jacques, Baptiste",2
"Jadouin, Pierre",2
"Jager, Jean Henry",2
"Jaguenau, Etienne",32
"Jaguenaud, Etienne",2
"Jagueneau, Etienne",6
"James, Pierre",11
"Jandreau, André",4
"Jans, Giedeon",2
"Jansen, Hendrick",2
"Jansen, Mathieu",2
"Jantzen, Johan Jacob",2
"Jardouin, Pierre",3
"Jasne, Pierre",6
"Jaudan, André",2
"Jaudaud, André",2
"Jaudaux, André",6
"Jaudeau, Andre",1
"Jaudeau, André",4
"Jaudeaud, André",4
"Jaudron, Andre",2
"Jaulin, Denis",14
"Jaulin, Francois",12
"Jaulin, François",4
"Jautin, Denis",2
"Jean, Joseph",2
"Jean, Nicolas",2
"Jeandeau, André",2
"Jego, Simon",3
"Jensen, Jean Joachim Daniél",2
"Jeoffreau, Francois",2
"Jeolier, Sebastien",4
"Jeolier, Sébastien",2
"Jeolié, Sebastien",4
"Jescquél, Jean Marie",2
"Jevaud, Etienne",2
"Joffrant, Pierre",2
"Joffrau, Francois",2
"Joffreau, Francois",2
"Joffreau, François",4
"Joffreau, Pierre",6
"Joffreaud, François",2
"Johannes, Carel",4
"Johannes, Charles",2
"Johannes, Gerrit",2
"Johnson, Andrew",2
"Johnston, Georges",2
"Jolly, Gabriel",2
"Joly, Gabriel",24
"Jongebourg, Carnelis Jaux",2
"Jonquet, René",2
"Josse, Jullien",4
"Jouand, Pierre",2
"Jouaud, Estienne",8
"Jouaud, Etienne",4
"Jouaud, Joseph",4
"Jouaud, Pierre",10
"Joubert, Jacques",1
"Joubiou, Jean",2
"Joubioux, Jean",2
"Joubioux, Jean Joachim",2
"Jouet, Jacques",1
"Jougebery, Cornelis Jans",2
"Joulain, Francois",2
"Jourdan, Jean Pierre",2
"Jourdan, Pierre",2
"Jourdana, Michelles",2
"Jourdin, Andre",6
"Jourdin, André",6
"Joussaume, Jean",1
"Joussemet, Pierre",3
"Joyau, Estiénne",2
"Joyau, Samuél",4
"Joyau, Samuël",4
"Joyaux, Samuel",3
"Joyeux, Samuel",2
"Jude Benet, Simon",2
"Juhel, Jean Louis",2
"Jungelaas, Hind",2
"Jurri, Jacques",2
"Jury, Jacques",2
"Jury, Jaques Pierre",2
"Jzanneau, Jean",2
"Jéoliér, Sebastien",2
"Jéoliér, Sébastien",2
"Karst, Jean Jacob",2
"Kastmer, Jurgen Hartwick",2
"Kavinghoste, Gerret",3
"Kenorgant, Guy",2
"Kenouet, Bertrand",2
"Kera, Charles",2
"Kerfontaine, Gildas",4
"Kernonet, Bernard",2
"Keronet, Bernard",2
"Kersero, Jean",2
"Kerzerko, Jean Armel",2
"Kessouel, René",2
"Key, Williams",2
"Killwicke, Edouard",2
"Kinorgant, Guy",2
"Kirsener, Frier",2
"Kirsner, Fried",2
"Klaasen, Alteman",2
"Klepn, Sybrent",2
"Knap, Hans",3
"Kneau, Guillaume",2
"Kneau, Louis",4
"Kniphofft, Martin",2
"Kock, Bérend Hendrick",2
"Koldman, Johan",2
"Kolk, Bérend Hirvic",2
"Kostned, Jorge",2
"Kramen, Lymen Pieter",2
"Krapp, William",2
"Kreneur, Jean",2
"Kreneur, Jean Joseph",4
"Kreneur, Joseph",2
"Krénor, Francois",2
"Kyrisé, Julien",2
"Kyrisé, René",2
"L' Ainé, Joseph",2
"L' Esant, Julien",2
"L' Eturgeon, François",2
"L' Oriland, Joseph Daniel",2
"L' Orillaud, Joseph Daniél",2
"L' ainé, Augustin",2
"L' orilland, Daniel",2
"La Bouer, Charles",2
"La Brière, Sébastien Giot",2
"La Cave, David",2
"La Loubere, Bertrand",2
"La Mer, Noël",2
"La Motte, Etienne",1
"La Porte, Pierre",1
"La Rochelle, Jacques",2
"La Salle, Jean",2
"La Tarte, Jacques",2
"La Taste, Jacques",2
"La Taste, Pierre",2
"La Vigne, René",2
"Labour, Charles",6
"Labour, Jean",10
"Labouér, Charles",2
"Laclot, Louis",2
"Laclotte, Louis",2
"Lacotte, Louis",2
"Lahay, Jean Baptiste",2
"Lainé, Augustin",2
"Lainé, Joseph",2
"Laisalle, François <fils>",1
"Laissalle, Léonard",2
"Laissalle, Léonnard",1
"Lajasson, Jean",2
"Lala, Jean Francois",2
"Lalla, Jean Francois",2
"Lambert, C.",1
"Lambert, Jean",8
"Lambért, Maurice",1
"Lamere, Noël",3
"Lamothe, Etienne",3
"Lamér, Noel",2
"Lanceseur, Nicolas",2
"Lanco, Alexandre",8
"Lanco, Auguste",2
"Lanco, Etienne",25
"Lanco, Louis",10
"Landers, Asmus Gunde",2
"Landry, Joseph",2
"Landry, Loseph",2
"Lantrou, Joséph",2
"Lanço, Etienne",2
"Lapeke, Christians",2
"Lardel, Jean",2
"Lardit, Jean",2
"Lardot, Etienne",2
"Laren, Alexandre",2
"Largonet, Jacques",4
"Largonet, Joseph",2
"Largouet, Jacque",2
"Largounel, Jacques",2
"Lariland, Joseph Daniel",2
"Larriasoqua, Antonio",2
"Larriven, Ollivier",2
"Larron, Alexandre",2
"Lasblay, Jean",6
"Lasseur <Fils>, Charles",2
"Lataste, Jaques",4
"Latrée, Vincent",2
"Lauco, Etienne",2
"Laudel, Jean",2
"Laudet, Etienne",2
"Laurang, Henry",2
"Laureau, Jean",2
"Laurens, Harmen",2
"Laurens, Harmens",2
"Laurens, Julien",2
"Laurent, Dubernay",3
"Laurent, Joseph",8
"Laurent, Julien",3
"Laurent, Mathurin",6
"Laurent, Thuriau",2
"Laurent, Thurio",2
"Lauret, Henry",5
"Lauret, Jean Marie",6
"Laurillaud, Joseph Daniel",2
"Lautron, Yves Marie",2
"Lautrou, Léonard",4
"Lavallée, Noël",6
"Lavant, Pierre",2
"Lavante, Pierre",2
"Lavare, Pierre",2
"Lavergne, Louis",2
"Lavergne, Pierre",2
"Lavigne, René",4
"Lavérgne, Piérre",2
"Lavérgue, Louis",2
"Layet, Joseph",2
"Le Bagdesec, Jean",2
"Le Bagousse, Jean",4
"Le Bail, Jullien",2
"Le Basec, Francois",2
"Le Bel, André",2
"Le Bellec, François",2
"Le Bellét, François",2
"Le Berre, Jean",2
"Le Berre, Jean Marie",4
"Le Berre, René",2
"Le Bibou, André",2
"Le Biboul, André",4
"Le Biboul, Jean",2
"Le Bihan, François Marie",2
"Le Blanc, Jean",2
"Le Blanc, Simon",2
"Le Bohcr, Jacques",2
"Le Bohec, Jacques",9
"Le Bohéc, Jacques",2
"Le Bon, Simon",2
"Le Boos, Jean Pierre",2
"Le Borec, Samson",2
"Le Bot, André",6
"Le Boucher, Claire Pierre Antoine",2
"Le Boucher, Francois",2
"Le Bouchet, Francois",2
"Le Boulle, Laurens",2
"Le Boulle, Laurent",2
"Le Bouteiller, Jacques",2
"Le Boutillier, Jacques",2
"Le Bozec, Francois",4
"Le Bras, Jean Pierre",2
"Le Bras, Yves",4
"Le Brase, François",4
"Le Brasse, Francois",2
"Le Brasse, François",4
"Le Brech, Pierre",10
"Le Breltec, Francois",2
"Le Brich, Pierre",2
"Le Brun, Francois",2
"Le Buelle, Laurent",4
"Le Buhé, Pierre",2
"Le Bué, Pierre",3
"Le Béllec, Francois",2
"Le Cam, François",6
"Le Cam, Joseph",8
"Le Camp, Joseph",2
"Le Can, Francois",2
"Le Cans, Francois",2
"Le Carre, Joseph",4
"Le Caus, François",2
"Le Cerf, Joseph",2
"Le Chevalier, Jacques François",2
"Le Chevanton, Antoine",2
"Le Cheventon, Antoine",2
"Le Coat, Tanguy",4
"Le Compte, Jason",2
"Le Comte, Toussain",6
"Le Comte, Toussaint",4
"Le Corre, Joachim",4
"Le Corre, Joaquin",2
"Le Corre, Julien",4
"Le Dautec, George",2
"Le Depensier, Pierre",4
"Le Deutée, Pierre",2
"Le Doré, François",2
"Le Doré, Joseph",2
"Le Doré, Philipe",4
"Le Doré, Philipé",2
"Le Dosec, Bazile",2
"Le Douarin, Joseph",6
"Le Drasl, Tanguy",2
"Le Drast, Christophe",4
"Le Drevés, Piérre",2
"Le Drésomec, Pierre",2
"Le Drézenec, Pierre",2
"Le Duff, Jean",2
"Le Feuvre, François",2
"Le Floch, Pierre",6
"Le Floch, Simon",4
"Le Flock, Simon",2
"Le Fol, Francois",2
"Le Forestier, Martin",2
"Le Forestiér, Pierre",2
"Le Fort, Jean",2
"Le Fort, Pierre",38
"Le Fournier, Jean Marie",4
"Le Fournisse, Jean Marie",2
"Le Franc, Francois",6
"Le Franc, Jean",2
"Le Franc, Julien",2
"Le Franc, Pierre",2
"Le Freron, Jean",2
"Le Front, Nicolas",2
"Le Fur, Rolland",2
"Le Furt, Pierre",2
"Le Gain, Joseph",4
"Le Gal, Michel",2
"Le Genne, Guillaume",2
"Le Getis, Jean Gurchy",2
"Le Gloahec, Francois",2
"Le Gloahec, Jean Marie",1
"Le Glohiahec, Jean Marie",2
"Le Glouahec, Jean Marie",2
"Le Glouchec, Oivier",2
"Le Glouec, Alexis",2
"Le Glouec, Jean Marie",2
"Le Gloueck, Francois Marie",2
"Le Goebel, Joachim",2
"Le Gofflic, Jean François",2
"Le Goflic, Jean François",2
"Le Goguet, François",4
"Le Gonidec, Jean",2
"Le Gouahec, Jean Marie",2
"Le Gougaec, Réné",2
"Le Gouidec, Jean",2
"Le Goujec, Francois",2
"Le Grand, Charles",6
"Le Grand, Luc",10
"Le Griffon, Alléxandre",2
"Le Griffon, Aléxandre",2
"Le Grohéc, Bonnaventure",2
"Le Gronec, Paul",3
"Le Grouec, Paul",3
"Le Grouhac, Bonnaventure",2
"Le Guel, Joseph",4
"Le Guel, Josephe",2
"Le Guel, Pierre",2
"Le Guenec, Jean",7
"Le Guilly, Francois",2
"Le Hecho, Philipe",2
"Le Hir, Joseph",2
"Le Hir, Vincent",4
"Le Hoche, Philippe",2
"Le Houn, Antoine",2
"Le Jongec, Francois",2
"Le Josse, Jean",4
"Le Ladé, Guillaume",2
"Le Lez, Jean",4
"Le Lis, Jean",2
"Le Long, Antoine",6
"Le Long, François Antoine",2
"Le Loyec, Joseph",2
"Le Ludec, Guillaume",2
"Le Ludé, Guillaume",2
"Le Mallé, Pierre François",2
"Le Marchand, François",14
"Le Marchand, Olivier",9
"Le Marchaud, François",4
"Le Matelot, Joseph",2
"Le Matelot, Palérme",2
"Le Matelot, Pierre",2
"Le Matelot, Salomon",2
"Le Mathelot, Joseph",4
"Le Mathelot, Pierre",6
"Le Mechec, Jean",2
"Le Meurlay, Charles",2
"Le Mierre, Michel",4
"Le Moine, François",2
"Le Moine, Jean",2
"Le Moine, Joseph",6
"Le Moine, Sebastien",4
"Le Moine, Sébastien",2
"Le Mouinér, Jean",2
"Le Moulin, Jean",3
"Le Moyec, Joseph",4
"Le Méchec, Jean",4
