value,count
toile photas,1
toile pour voile,1
toile salemporis bleue,1
toile sanas lustrée,1
toile socreton,1
toile socreton bleue,1
toile tapsel,1
toile à carreaux,1
toile à carreaux et de lin,1
toile écrue,1
tôle de fer,2
vaches,2
veaux,2
velours de coton,1
verges à moulins,1
verrerie en bouteilles,3
verroterie en rassades,4
vin,22
vin blanc,8
vin d'Espagne,1
vin de Bordeaux,1
vin de Champagne,1
vin de Constance,1
vin de Malaga,2
vin de liqueurs,1
vin divers,2
vin ordinaire,2
vin rouge,9
vin étranger,1
vinaigre,15
voitures,1
volailles,2
épicerie,2
éponges,2
étain,1
étain en saumon,1
étoffe au quart de soie,1
étoffe de coton,3
étoffe de fil et de laine,2
étoffe de fil et de soie,1
étoffe de laine,10
étoffe de soie,4
étoffe de soie dorure d'argent et d'or,1
étoffe fleuret,1
étoupes,2
