value,count
Peaux de chevreuil,1
Peaux de daim,2
Peaux de martre,1
Peaux de mouton,1
Peaux de moutons tannées,2
Peaux de veaux apprêtées,1
Peaux de veaux en poil,3
Peaux de veaux tannées,1
Pelleterie commune,1
Pierre à faux,1
Pierres,2
Pierres à bâtir,2
Piment,3
Pipes à fumer,1
Platre,1
Plomb,3
Plomb en grain,1
Plomb en saumon,3
Pois verts,1
Poisson en morue verte,1
Poisson hareng blanc,1
Poisson salé,1
Poisson salé divers,4
Poisson salé sardines,2
Poisson salé slocfich,1
Poisson salé stocfich,1
Poix blanche,1
Pommes de terre,1
Pommes de terre pour ?,1
Poterie de terre,1
Poudre à tirer,1
Quincaillerie,1
Quincaillerie de clous de fer,3
Quincaillerie de cuivre,1
Quincaillerie de fer,5
Quincaillèrie,1
Quinquina,3
Resine,1
Ris,6
Riz,1
Rocou,2
Rogue,1
Ruban de fil,1
Résine,1
Sable,4
Salsepareille,1
Sardines,2
Sardines preparées,1
Sardines salées,1
Saumon salé,1
Savon,6
Seigle,4
Sel,29
Sirop fin,2
Sirop mélasse,1
"Sirop, mélasse, rum et taffia",1
Souffre,2
Sucre brut,4
Sucre raffiné,2
Sucre terré,4
Sucre tête,1
Suif,1
Suif en chandeles,5
Suif en rame,1
Suif fondu,7
Séné,1
Tartre,1
Teraille,1
Thé,1
Toile Guynée,5
Toile Kircochayes,1
Toile babassis,1
Toile bajutapaux,3
Toile bayette,2
Toile chasselas,4
Toile coupis,1
Toile custas,1
Toile de coton,2
Toile de fil,2
Toile de fil et coton,2
Toile de lin,2
Toile des Indes bala ? hala ? illisible,1
Toile des Indes k...chaya illisible,1
Toile gingas,1
Toile indienne,3
Toile limencas,1
Toile négnépaux,1
Toile photes,1
Toile platille,3
Toile salempourie bleue,1
Toile sanas lustrée,1
Toile socreton,1
Toile soctreton bleue,1
Toile tapsels,1
Toile à carreaux,1
Toille Nankin,1
Toille bajutapaus,1
Toille bazin,2
Toille bazin fil et coton,2
Toille blanche,5
Toille cotonade,1
Toille cotonnade coton,1
Toille coutil,1
Toille coutis,1
Toille d'embalage,3
Toille de chanvre,3
Toille de chanvre rousse,6
Toille de chanvre à carreaux,2
Toille de chanvre à voiles,2
Toille de coton,3
Toille de fil diverses,1
Toille de fil et coton,1
Toille de lin,1
Toille de lin blanche,6
Toille de lin rousse,3
Toille de lin à carreaux,1
Toille ecrue,1
Toille gingas,1
Toille guinée,1
Toille indienne de coton,3
Toille siamoise fil et coton,1
Ustenciles de pêche,1
Ustensiles de pêche,1
Vaches,2
Veaux,2
Velours de coton,1
Verges à moulins,1
Verrerie en bouteille,2
Verrerie en bouteilles,1
Verroterie en rassade,4
Vieux linge,1
Vin,19
Vin blanc,8
Vin d'Espagne,1
Vin de Bordeaux,1
Vin de Malaga,1
Vin de champagne,1
Vin de constance,1
Vin de liqueur,1
Vin de malaga,1
Vin divers,2
Vin divers etrangers,1
Vin rouge,9
Vinaigre,15
Vins,3
Vins ordinaires,2
Voiture,1
Volaille,2
